src,dst,proto,sport,dport,bytes,pkts,duration,iat_mean,iat_std,label
2804:1b0:1900:9955:2347:6deb:7171:e846,2600:1901:0:3296::,TLS,56450,443,1198,4,0.04295611381530762,0.014318704605102539,0.012370616072335446,0
192.168.15.1,192.168.15.2,DNS,53,39359,309,2,0.00415492057800293,0.00415492057800293,,0
192.168.15.1,192.168.15.2,DNS,53,32898,456,2,0.0001659393310546875,0.0001659393310546875,,0
192.168.15.1,192.168.15.2,DNS,53,59378,240,2,0.00026297569274902344,0.00026297569274902344,,0
192.168.15.1,192.168.15.2,DNS,53,50933,230,2,0.0033998489379882812,0.0033998489379882812,,0
192.168.15.1,192.168.15.2,DNS,53,36291,586,2,0.00017595291137695312,0.00017595291137695312,,0
192.168.15.1,192.168.15.2,DNS,53,39607,270,2,0.00012302398681640625,0.00012302398681640625,,0
2600:1901:0:3296::,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,56450,3084,4,0.021512985229492188,0.0071709950764973955,0.012323545866805478,0
192.168.15.1,192.168.15.2,DNS,53,47989,388,2,0.00015807151794433594,0.00015807151794433594,,0
192.168.15.2,192.168.15.1,DNS,49584,53,166,2,3.814697265625e-06,3.814697265625e-06,,0
192.168.15.1,192.168.15.2,DNS,53,49584,272,2,0.0003638267517089844,0.0003638267517089844,,0
192.168.15.2,34.36.152.253,TCP,42236,443,602,9,4.289626836776733,0.5362033545970917,1.3884863244947308,0
34.36.152.253,192.168.15.2,TCP,443,42236,3204,6,4.264088153839111,0.8528176307678222,1.870670955760622,0
192.168.15.2,34.36.152.253,TLS,42236,443,1276,2,0.03311300277709961,0.03311300277709961,,0
34.36.152.253,192.168.15.2,TLS,443,42236,2801,3,0.20210003852844238,0.10105001926422119,0.14265477532961113,0
192.168.15.2,192.168.15.1,DNS,58787,53,78,1,0.0,0.0,,0
192.168.15.1,192.168.15.2,DNS,53,58787,212,1,0.0,0.0,,0
192.168.15.2,99.83.183.127,TCP,48886,443,536,8,15.532716989517212,2.2189595699310303,5.754090123161804,0
99.83.183.127,192.168.15.2,TCP,443,48886,4574,7,15.399922847747803,2.5666538079579673,6.072688225392526,0
192.168.15.2,99.83.183.127,TLS,48886,443,1117,4,0.2657639980316162,0.08858799934387207,0.07649941963673364,0
99.83.183.127,192.168.15.2,TLS,443,48886,2707,5,0.13390779495239258,0.033476948738098145,0.0667200146867991,0
192.168.15.2,192.168.15.1,DNS,32994,53,184,2,2.1457672119140625e-06,2.1457672119140625e-06,,0
192.168.15.1,192.168.15.2,DNS,53,32994,477,2,0.0006349086761474609,0.0006349086761474609,,0
192.168.15.2,192.168.15.1,DNS,39783,53,142,2,5.0067901611328125e-06,5.0067901611328125e-06,,0
192.168.15.1,192.168.15.2,DNS,53,39783,230,2,0.00022101402282714844,0.00022101402282714844,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2606:4700:4400::6812:202f,TCP,46514,443,438,5,0.05460309982299805,0.013650774955749512,0.015936200069055936,0
2606:4700:4400::6812:202f,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,46514,1786,5,0.1261119842529297,0.03152799606323242,0.026672388925641655,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2606:4700:4400::6812:202f,TLS,46514,443,1190,4,0.05817103385925293,0.019390344619750977,0.017169025979510148,0
2606:4700:4400::6812:202f,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,46514,2629,3,0.027851104736328125,0.013925552368164062,0.019562206855240398,0
192.168.15.2,192.168.15.1,DNS,49790,53,168,2,5.0067901611328125e-06,5.0067901611328125e-06,,0
192.168.15.2,192.168.15.1,DNS,43632,53,168,2,3.0994415283203125e-06,3.0994415283203125e-06,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:816::200a,TCP,57372,443,782,9,0.27372002601623535,0.03421500325202942,0.04305996129857463,0
192.168.15.1,192.168.15.2,DNS,53,49790,212,2,0.00023818016052246094,0.00023818016052246094,,0
192.168.15.1,192.168.15.2,DNS,53,43632,212,2,0.0002720355987548828,0.0002720355987548828,,0
2800:3f0:4001:816::200a,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,57372,3112,8,0.13255691528320312,0.01893670218331473,0.020325176004422383,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:816::200a,TLS,57372,443,1796,5,0.10400700569152832,0.02600175142288208,0.03663188805270353,0
2800:3f0:4001:816::200a,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,57372,3824,6,0.17517781257629395,0.035035562515258786,0.06364312266599263,0
192.168.15.2,192.168.15.1,DNS,45927,53,148,2,5.0067901611328125e-06,5.0067901611328125e-06,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:80d::2004,TCP,38312,443,12478,145,0.9925789833068848,0.006892909606297811,0.03842174380742638,0
192.168.15.2,192.168.15.1,DNS,59956,53,148,2,3.814697265625e-06,3.814697265625e-06,,0
192.168.15.2,192.168.15.1,DNS,45152,53,148,2,4.0531158447265625e-06,4.0531158447265625e-06,,0
192.168.15.2,192.168.15.1,DNS,49244,53,150,2,1.9073486328125e-06,1.9073486328125e-06,,0
2800:3f0:4001:80d::2004,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,38312,3456,12,0.9768500328063965,0.08880454843694513,0.25613127845788747,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:80d::2004,TLS,38312,443,3991,8,0.9595739841461182,0.13708199773515975,0.322688510141684,0
192.168.15.1,192.168.15.2,DNS,53,45927,192,2,0.0002510547637939453,0.0002510547637939453,,0
192.168.15.1,192.168.15.2,DNS,53,45152,192,2,0.00024199485778808594,0.00024199485778808594,,0
192.168.15.1,192.168.15.2,DNS,53,59956,192,2,0.00024199485778808594,0.00024199485778808594,,0
192.168.15.1,192.168.15.2,DNS,53,49244,194,2,0.0001900196075439453,0.0001900196075439453,,0
2800:3f0:4001:80d::2004,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,38312,182985,142,0.8873069286346436,0.006292956940671231,0.0386174522134785,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:80d::2004,QUIC,55342,443,132281,232,9.448760032653809,0.040903723085081424,0.2772949508816773,0
2800:3f0:4001:80d::2004,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,55342,292997,353,9.385025978088379,0.02666200561956926,0.2287262870911517,0
192.168.15.2,192.168.15.1,DNS,39276,53,154,2,5.0067901611328125e-06,5.0067901611328125e-06,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:835::2003,TCP,50590,443,524,6,0.08118104934692383,0.016236209869384767,0.028288611100013798,0
192.168.15.2,192.168.15.1,DNS,47085,53,170,2,4.0531158447265625e-06,4.0531158447265625e-06,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:81c::2001,TCP,34952,443,868,10,0.10285687446594238,0.011428541607326932,0.026258362810145455,0
192.168.15.1,192.168.15.2,DNS,53,39276,198,2,0.00016999244689941406,0.00016999244689941406,,0
2800:3f0:4001:835::2003,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,50590,3026,7,0.10479903221130371,0.017466505368550617,0.018352091271374604,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:835::2003,TLS,50590,443,1196,4,0.08547592163085938,0.028491973876953125,0.034399123091905175,0
192.168.15.1,192.168.15.2,DNS,53,47085,272,2,0.00019121170043945312,0.00019121170043945312,,0
2800:3f0:4001:81c::2001,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,34952,8374,13,4.937213897705078,0.41143449147542316,1.3835073067200132,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:81c::2001,TLS,34952,443,1802,6,4.913115978240967,0.9826231956481933,2.1389428358662474,0
2800:3f0:4001:835::2003,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,50590,2706,4,0.020327091217041016,0.006775697072347005,0.011599044702591823,0
2800:3f0:4001:81c::2001,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,34952,2968,4,0.026686906814575195,0.008895635604858398,0.015147744119384202,0
192.168.15.2,192.168.15.1,DNS,43971,53,168,2,3.0994415283203125e-06,3.0994415283203125e-06,,0
192.168.15.2,192.168.15.1,DNS,57518,53,84,1,0.0,0.0,,0
192.168.15.2,142.251.134.162,TCP,50894,443,470,7,0.4267110824584961,0.07111851374308269,0.12073779858226735,0
192.168.15.1,192.168.15.2,DNS,53,43971,241,2,0.00020384788513183594,0.00020384788513183594,,0
192.168.15.1,192.168.15.2,DNS,53,57518,100,1,0.0,0.0,,0
142.251.134.162,192.168.15.2,TCP,443,50894,668,10,0.4069249629974365,0.04521388477749295,0.10166518270127033,0
192.168.15.2,142.251.134.162,TLS,50894,443,2470,8,0.3871469497680664,0.055306707109723775,0.11583687106427816,0
142.251.134.162,192.168.15.2,TLS,443,50894,1706,6,0.3116719722747803,0.06233439445495605,0.1389933838446139,0
192.168.15.2,142.251.134.162,QUIC,52679,443,1628,3,0.1090688705444336,0.0545344352722168,0.022374918937463423,0
192.168.15.2,192.168.15.1,DNS,43966,53,156,2,2.86102294921875e-06,2.86102294921875e-06,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:817::2011,TCP,50302,443,610,7,0.17870783805847168,0.029784639676411945,0.03809036554424402,0
142.251.134.162,192.168.15.2,QUIC,443,52679,3689,5,0.04425382614135742,0.011063456535339355,0.012804556312962437,0
192.168.15.2,192.168.15.1,DNS,45911,53,150,2,4.0531158447265625e-06,4.0531158447265625e-06,,0
192.168.15.2,192.168.15.1,DNS,48554,53,150,2,3.0994415283203125e-06,3.0994415283203125e-06,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:807::2003,TCP,58678,443,696,8,1.794457197189331,0.25635102816990446,0.6313091406296932,0
192.168.15.1,192.168.15.2,DNS,53,45911,194,2,0.00039887428283691406,0.00039887428283691406,,0
192.168.15.1,192.168.15.2,DNS,53,48554,194,2,0.00021791458129882812,0.00021791458129882812,,0
192.168.15.1,192.168.15.2,DNS,53,43966,200,2,0.00021409988403320312,0.00021409988403320312,,0
2800:3f0:4001:817::2011,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,50302,782,9,0.17831206321716309,0.022289007902145386,0.034997841084635925,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:817::2011,TLS,50302,443,3146,8,0.15564799308776855,0.022235427583966936,0.03737546468536268,0
2800:3f0:4001:807::2003,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,58678,3198,9,1.7748839855194092,0.22186049818992615,0.579577135573718,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:807::2003,TLS,58678,443,1429,6,1.7554261684417725,0.3510852336883545,0.7340677800658695,0
192.168.15.2,192.168.15.1,DNS,48675,53,176,2,4.0531158447265625e-06,4.0531158447265625e-06,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:816::200a,TCP,57374,443,1040,12,0.18857097625732422,0.017142816023393112,0.033236745498971834,0
192.168.15.1,192.168.15.2,DNS,53,48675,220,2,0.0008411407470703125,0.0008411407470703125,,0
2800:3f0:4001:816::200a,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,57374,8460,14,0.1898050308227539,0.014600386986365685,0.021768136917783745,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:816::200a,TLS,57374,443,4226,8,0.16538405418395996,0.023626293454851423,0.03367353302865565,0
2800:3f0:4001:807::2003,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,58678,2704,4,0.022402048110961914,0.007467349370320638,0.012804848253580785,0
2800:3f0:4001:817::2011,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,50302,2764,7,0.08153700828552246,0.01358950138092041,0.03276020241969006,0
2800:3f0:4001:816::200a,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,57374,4900,8,0.08860206604003906,0.012657438005719866,0.02395178505923575,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:817::2011,QUIC,54801,443,2130,7,0.11268901824951172,0.018781503041585285,0.017762167589875432,0
2800:3f0:4001:817::2011,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,54801,7903,9,0.09079909324645996,0.011349886655807495,0.017940542926110276,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:839::200a,QUIC,35746,443,1668,3,0.1178579330444336,0.0589289665222168,0.021139510513912097,0
2800:3f0:4001:839::200a,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,35746,3750,5,0.048303842544555664,0.012075960636138916,0.013926137293128272,0
192.168.15.2,192.168.15.1,DNS,53781,53,150,2,5.0067901611328125e-06,5.0067901611328125e-06,,0
192.168.15.2,192.168.15.1,DNS,44914,53,158,2,5.9604644775390625e-06,5.9604644775390625e-06,,0
192.168.15.2,192.168.15.1,DNS,40463,53,158,2,1.0013580322265625e-05,1.0013580322265625e-05,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4003:c01::54,TCP,48818,443,2804,16,0.44165611267089844,0.029443740844726562,0.0442062549775429,0
192.168.15.1,192.168.15.2,DNS,53,53781,194,2,0.00017595291137695312,0.00017595291137695312,,0
192.168.15.1,192.168.15.2,DNS,53,44914,202,2,0.00015783309936523438,0.00015783309936523438,,0
192.168.15.1,192.168.15.2,DNS,53,40463,202,2,0.00015091896057128906,0.00015091896057128906,,0
2800:3f0:4003:c01::54,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,48818,3198,9,0.3723030090332031,0.04653787612915039,0.056960846005467414,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4003:c01::54,TLS,48818,443,3701,8,0.3036670684814453,0.04338100978306362,0.0618250859122855,0
192.168.15.2,192.168.15.1,DNS,58271,53,172,2,5.0067901611328125e-06,5.0067901611328125e-06,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:83b::200e,TCP,55310,443,1384,16,0.2816760540008545,0.018778403600056965,0.031409117082876206,0
2800:3f0:4003:c01::54,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,48818,5883,10,0.23436999320983887,0.026041110356648762,0.05475396215802447,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:83b::200e,TCP,55324,443,880,10,0.11885380744934082,0.013205978605482314,0.02418226334855568,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:83b::200e,TCP,55336,443,782,9,0.15415596961975098,0.019269496202468872,0.026316725561595342,0
192.168.15.1,192.168.15.2,DNS,53,58271,216,2,0.00014710426330566406,0.00014710426330566406,,0
2800:3f0:4001:83b::200e,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,55324,2420,14,0.10159111022949219,0.007814700786884014,0.01620915247414365,0
2800:3f0:4001:83b::200e,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,55310,1212,14,0.26377391815185547,0.020290301396296576,0.03274457044580657,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:83b::200e,TLS,55324,443,3045,10,0.07973599433898926,0.008859554926554361,0.024622582751061314,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:83b::200e,TLS,55310,443,3526,13,0.24134516716003418,0.02011209726333618,0.03497509362768385,0
2800:3f0:4001:83b::200e,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,55336,3026,7,0.12707090377807617,0.021178483963012695,0.01983143053408867,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:83b::200e,TLS,55336,443,1215,4,0.10184502601623535,0.03394834200541178,0.040205811169898874,0
192.168.15.2,192.168.15.1,DNS,52962,53,172,2,5.0067901611328125e-06,5.0067901611328125e-06,,0
192.168.15.2,192.168.15.1,DNS,37007,53,172,2,3.0994415283203125e-06,3.0994415283203125e-06,,0
192.168.15.2,192.168.15.1,DNS,53239,53,172,2,3.0994415283203125e-06,3.0994415283203125e-06,,0
192.168.15.1,192.168.15.2,DNS,53,52962,216,2,0.0002219676971435547,0.0002219676971435547,,0
192.168.15.1,192.168.15.2,DNS,53,37007,216,2,0.00021791458129882812,0.00021791458129882812,,0
192.168.15.1,192.168.15.2,DNS,53,53239,216,2,0.0028760433197021484,0.0028760433197021484,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:81c::200e,TCP,35054,443,782,9,0.2538609504699707,0.03173261880874634,0.03974520715516266,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:844::200e,TCP,38766,443,782,9,0.1598830223083496,0.0199853777885437,0.027819838983740828,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:844::200e,TCP,38770,443,954,11,0.24306106567382812,0.024306106567382812,0.02935858082923606,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:844::200e,TCP,38774,443,782,9,0.14592218399047852,0.018240272998809814,0.026028613148500728,0
2800:3f0:4001:81c::200e,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,35054,3370,11,0.23523998260498047,0.023523998260498048,0.033930108905709626,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:81c::200e,TLS,35054,443,2293,9,0.21384215354919434,0.026730269193649292,0.04186672148288443,0
2800:3f0:4001:844::200e,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,38766,3026,7,0.14204192161560059,0.023673653602600098,0.02155834163626016,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:844::200e,TLS,38766,443,1215,4,0.12209296226501465,0.04069765408833822,0.0497412526191707,0
2800:3f0:4001:844::200e,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,38770,3554,13,0.2243480682373047,0.018695672353108723,0.02458085383287764,0
2800:3f0:4001:844::200e,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,38774,3026,7,0.12707304954528809,0.021178841590881348,0.02013341482337033,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:844::200e,TLS,38770,443,2657,11,0.20453310012817383,0.02045331001281738,0.031012766163178267,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:844::200e,TLS,38774,443,1215,4,0.10486483573913574,0.03495494524637858,0.040838312423080725,0
2800:3f0:4001:83b::200e,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,55310,22328,25,0.16974115371704102,0.007072548071543376,0.023339099585252772,0
2800:3f0:4001:83b::200e,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,55324,14155,17,0.004082918167114258,0.0002551823854446411,0.0003672461988656464,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:83b::200e,QUIC,39145,443,10092,36,1.727963924407959,0.0493703978402274,0.16118836998124558,0
2800:3f0:4001:83b::200e,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,55336,2705,4,0.025845050811767578,0.00861501693725586,0.014695558397564585,0
2800:3f0:4001:83b::200e,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,39145,89293,78,1.7021210193634033,0.022105467783940302,0.11242253436147019,0
2800:3f0:4001:844::200e,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,38770,5957,12,0.046208858489990234,0.004200805317271839,0.007777932212805278,0
2800:3f0:4001:81c::200e,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,35054,4744,8,0.0261380672454834,0.0037340096064976285,0.009367098838976884,0
2800:3f0:4001:844::200e,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,38766,2704,4,0.04074382781982422,0.013581275939941406,0.023366194311175197,0
2800:3f0:4001:844::200e,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,38774,2705,4,0.026484966278076172,0.008828322092692057,0.015133672159239634,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:844::200e,QUIC,58218,443,9117,35,1.5963780879974365,0.04695229670580696,0.15189022708402047,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:81c::200e,QUIC,48899,443,2227,8,0.11834383010864258,0.016906261444091797,0.018061684107967612,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:807::2003,TCP,39062,443,13560,42,1.6685349941253662,0.04069597546647235,0.13195742239756753,0
2800:3f0:4001:844::200e,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,58218,19424,32,1.6206049919128418,0.05227758038428522,0.1577278998108462,0
2800:3f0:4001:81c::200e,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,48899,7060,9,0.0935678482055664,0.0116959810256958,0.018253498555535663,0
2800:3f0:4001:807::2003,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,39062,3624,28,1.6482298374176025,0.06104554953398528,0.16357507343671843,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:807::2003,TLS,39062,443,16691,24,1.6272521018981934,0.07075009138687798,0.1766106853890303,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4003:c01::54,QUIC,60933,443,1667,3,0.14323210716247559,0.07161605358123779,0.0023630895023088066,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:807::2003,TCP,39070,443,168,2,0.01629495620727539,0.01629495620727539,,0
2800:3f0:4001:807::2003,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,39062,75142,62,1.537174940109253,0.0251995891821189,0.1325247387065179,0
2800:3f0:4003:c01::54,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,60933,2351,4,0.0705099105834961,0.02350330352783203,0.02298546814614624,0
2800:3f0:4001:807::2003,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,39070,94,1,0.0,0.0,,0
192.168.15.2,192.168.15.1,DNS,43889,53,150,2,5.0067901611328125e-06,5.0067901611328125e-06,,0
192.168.15.2,192.168.15.1,DNS,59384,53,150,2,2.86102294921875e-06,2.86102294921875e-06,,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:817::200e,TCP,60302,443,868,10,0.19482994079589844,0.02164777119954427,0.036024966963103124,0
192.168.15.1,192.168.15.2,DNS,53,43889,194,2,0.0014698505401611328,0.0014698505401611328,,0
192.168.15.1,192.168.15.2,DNS,53,59384,194,2,0.0001659393310546875,0.0001659393310546875,,0
2800:3f0:4001:817::200e,2804:1b0:1900:9955:2347:6deb:7171:e846,TCP,443,60302,5872,12,0.19222211837768555,0.01747473803433505,0.02309724232927164,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:817::200e,TLS,60302,443,4301,8,0.17022299766540527,0.024317571095057895,0.03450558089669894,0
2800:3f0:4001:817::200e,2804:1b0:1900:9955:2347:6deb:7171:e846,TLS,443,60302,4475,8,0.09209489822387695,0.013156414031982422,0.024407758621467296,0
2804:1b0:1900:9955:2347:6deb:7171:e846,2800:3f0:4001:80e::200e,QUIC,34274,443,1668,3,0.12538599967956543,0.06269299983978271,0.029886667453863047,0
2800:3f0:4001:80e::200e,2804:1b0:1900:9955:2347:6deb:7171:e846,QUIC,443,34274,3750,5,0.055832862854003906,0.013958215713500977,0.016541928905369985,0
